review,classification,prediction,match,classifier_decision,probabilities,source
I made a catering order for a project my son was doing at school.,neutral,neutral,True,neutral,"[0.0002367373090237379, 0.9827600717544556, 0.017003191635012627]",dynasent_r1
To each his or her own but the only negative thing i have to say about reggies is PUT SOME BLACKTOP DOWN ON YOUR PARKING LOT!!!!!,negative,negative,True,negative,"[0.9855835437774658, 0.0027478220872581005, 0.011668568477034569]",dynasent_r1
I arrived with a photo of the type of color I wanted.,neutral,neutral,True,neutral,"[0.00033486710162833333, 0.9849931001663208, 0.01467204187065363]",dynasent_r1
Book an appointment online before you just show up.,neutral,neutral,True,neutral,"[0.0010250626364722848, 0.9869667291641235, 0.01200826745480299]",dynasent_r1
Call me crazy but I tried them again tonight hoping I could get a latte after work to enjoy my evening.,positive,neutral,False,neutral,"[0.002123988000676036, 0.6328349113464355, 0.3650411367416382]",dynasent_r1
Showtime is closer to Slowtime .,negative,negative,True,negative,"[0.8936958312988281, 0.09789956361055374, 0.008404583670198917]",sst_local
"The movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .",negative,negative,True,negative,"[0.9659124612808228, 0.031831976026296616, 0.0022555484902113676]",sst_local
My truck had been shuddering and shaking badly at certain RPMs & speeds.,negative,negative,True,negative,"[0.7243372797966003, 0.26848259568214417, 0.0071801054291427135]",dynasent_r1
The roasted beef was not soggy but it was delecious with plenty topings.,positive,positive,True,positive,"[8.882618567440659e-05, 9.257529745809734e-05, 0.9998186230659485]",dynasent_r2
"I arrived around 11pm in my car, and had 2 large suitcases with me.",neutral,neutral,True,neutral,"[0.00045488288742490113, 0.9887056946754456, 0.010839463211596012]",dynasent_r1
"Ana is a vivid , vibrant individual and the movie 's focus upon her makes it successful and accessible .",positive,positive,True,positive,"[3.3589207305340096e-05, 0.0026330952532589436, 0.997333288192749]",sst_local
A solidly seaworthy chiller .,positive,positive,True,positive,"[0.00016892916755750775, 0.025440962985157967, 0.9743902087211609]",sst_local
"Whenever I go in there, they are always cleaning when they are not busy.",positive,positive,True,positive,"[0.02343074418604374, 0.05133434757590294, 0.9252349138259888]",dynasent_r1
"Not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined TV amiability that Allen personifies .",negative,neutral,False,neutral,"[0.10836725682020187, 0.7142913937568665, 0.1773413121700287]",sst_local
"The parking lot gets pretty full and it's hard to drive through it, and it's close to uptown.",negative,negative,True,negative,"[0.9876824021339417, 0.010794688947498798, 0.0015228375559672713]",dynasent_r1
"The heightened symmetry of this new\/old Cinema Paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .",neutral,positive,False,positive,"[0.00393886212259531, 0.06782194972038269, 0.9282391667366028]",sst_local
"He can scale a building like a super hero , he can out-stealth any agent , he 'll get the girl .",neutral,positive,False,positive,"[0.0012162167113274336, 0.14642433822155, 0.8523593544960022]",sst_local
"Sometimes, when eating at higher-end establishments, the service is almost ""too servicing.""",negative,negative,True,negative,"[0.4909075200557709, 0.4419589340686798, 0.0671335980296135]",dynasent_r1
"We are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .",negative,negative,True,negative,"[0.5999059081077576, 0.37601423263549805, 0.02407979592680931]",sst_local
I ran in to the house to write this review!,neutral,neutral,True,neutral,"[0.00024300176301039755, 0.9587448239326477, 0.041012201458215714]",dynasent_r1
"The proteins (chicken, beef, pork) are slow cooked in their chile sauces--oh muh goodness, People...  First-timers: I recommend the 5 Street Tacos, this way you can sample most of their proteins & chile flavors (5 small tacos = really filling).",positive,positive,True,positive,"[3.6280132917454466e-05, 0.0024259050842374563, 0.9975378513336182]",dynasent_r1
"So,I was excited to try this place.",positive,positive,True,positive,"[0.0006677943747490644, 0.2021632045507431, 0.797169029712677]",dynasent_r1
"If you see someone giving you that look when you're asking something, all you need to do is ask for an English speaker.",neutral,neutral,True,neutral,"[0.004811324644833803, 0.9709304571151733, 0.024258259683847427]",dynasent_r2
it was a little scary at first because the show was located at the sleazy Hooters Hotel and we were the first to show up 15mins before the show.,negative,negative,True,negative,"[0.9960250854492188, 0.0027256205212324858, 0.001249376218765974]",dynasent_r1
"What's more, if you run out of a side dish, you can ask for more - same goes for rice and it's at no extra charge.",positive,positive,True,positive,"[0.00043405991164036095, 0.0006804874865338206, 0.998885452747345]",dynasent_r1
"Not huge, and not a lot of the salami and other things, mostly lettuce.",negative,negative,True,negative,"[0.7912653684616089, 0.20244373381137848, 0.006290896330028772]",dynasent_r1
"As with every hotel, there are a few areas of the hotel I would say are a little negative.",negative,negative,True,negative,"[0.9985874891281128, 0.0007183664129115641, 0.0006941754254512489]",dynasent_r1
I am a medium rare guy and was at first disappointed when they said medium was a low as they could go.,negative,negative,True,negative,"[0.9510390162467957, 0.042472515255212784, 0.006488587241619825]",dynasent_r1
It is so refreshing to see Robin Williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,positive,positive,True,positive,"[0.00021879150881431997, 0.00021628827380482107, 0.9995649456977844]",sst_local
"Thankfully, he left our children with their meals.",positive,positive,True,positive,"[0.010312676429748535, 0.11334431171417236, 0.8763430714607239]",dynasent_r1
Very clean store.,positive,positive,True,positive,"[8.109219197649509e-05, 0.00028698399546556175, 0.9996318817138672]",dynasent_r1
The other flavoured bagels are not as good as they sit in the bin and does not move as quickly.,negative,negative,True,negative,"[0.9862504005432129, 0.0033694168087095022, 0.010380178689956665]",dynasent_r1
When I mentioned my wife having to walk that far several of the young wise mouths said so what.,negative,negative,True,negative,"[0.8094963431358337, 0.18345828354358673, 0.007045438513159752]",dynasent_r1
Service Guy Peter and a couple of others in there along with his manager.,neutral,neutral,True,neutral,"[0.0005327868275344372, 0.984070897102356, 0.01539629977196455]",dynasent_r1
Flagged down the server to get in our order. she was smart,neutral,positive,False,positive,"[0.00297888508066535, 0.045938096940517426, 0.9510830044746399]",dynasent_r2
There might be a morning party but I could never get up early enough to find out.,neutral,neutral,True,neutral,"[0.04573172703385353, 0.9452840685844421, 0.008984163403511047]",dynasent_r2
To portray modern women the way director Davis has done is just unthinkable .,neutral,neutral,True,neutral,"[0.2861303389072418, 0.4445514678955078, 0.26931819319725037]",sst_local
"Blessed with immense physical prowess he may well be , but Ahola is simply not an actor .",negative,negative,True,negative,"[0.7086277604103088, 0.2661355435848236, 0.025236623361706734]",sst_local
I must say that the staff was very friendly tho.,positive,positive,True,positive,"[3.802774881478399e-05, 0.00010000373004004359, 0.9998619556427002]",dynasent_r1
Also ordered Turkey Club on croissant.,neutral,neutral,True,neutral,"[0.00047792698023840785, 0.9870710968971252, 0.012450930662453175]",dynasent_r1
I ate the banana bread & it was fine.,positive,positive,True,positive,"[6.390788621501997e-05, 0.001045519718900323, 0.9988905787467957]",dynasent_r1
The vegan dish on the menu here contains a lot of seafood.,neutral,negative,False,negative,"[0.8563574552536011, 0.12950128316879272, 0.014141208492219448]",dynasent_r2
Nair does capture the complexity of a big family and its trials and tribulations ...,positive,positive,True,positive,"[0.0001481416984461248, 0.013372872956097126, 0.9864789843559265]",sst_local
Doesn't get enough attention,positive,neutral,False,neutral,"[0.3862854838371277, 0.48139968514442444, 0.13231483101844788]",dynasent_r2
"Its direction , its script , and Weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",positive,positive,True,positive,"[0.0022717309184372425, 0.1856861412525177, 0.8120421171188354]",sst_local
"My coworkers and I decided, though, that they probably just serve whatever they can pick up on the street.",negative,negative,True,neutral,"[0.48544928431510925, 0.4967006742954254, 0.017850052565336227]",dynasent_r2
I brought my little sister here for her 21st birthday and thought the Flamingo Hotel would be a nice and luxurious stay for us.,positive,neutral,False,neutral,"[0.003564378246665001, 0.5282033681869507, 0.46823227405548096]",dynasent_r1
Anywhere but here.,negative,negative,True,negative,"[0.8070552349090576, 0.17859700322151184, 0.014347805641591549]",dynasent_r1
"It smacks of purely commercial motivation , with no great love for the original .",negative,negative,True,negative,"[0.9762408137321472, 0.02124653197824955, 0.0025127038825303316]",sst_local
"I called back again, spoke with her and scheduled a time for them to come paint.",positive,neutral,False,neutral,"[0.00037479092134162784, 0.9845656752586365, 0.01505949441343546]",dynasent_r1
The Good: The atmosphere was lovely.,positive,positive,True,positive,"[2.2374166292138398e-05, 0.00019315375539008528, 0.9997844099998474]",dynasent_r1
The meal was so bad.,negative,negative,True,negative,"[0.9988947510719299, 0.0006120871403254569, 0.0004932363517582417]",dynasent_r2
"If you are looking for a VW, give James a call.",positive,positive,True,positive,"[0.00010388222290202975, 0.10012738406658173, 0.8997686505317688]",dynasent_r1
"-LRB- Director Peter -RRB- Jackson and his crew have so steeped themselves in the majesty of Tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not .",positive,positive,True,positive,"[4.425395673024468e-05, 0.0011248168302699924, 0.9988308548927307]",sst_local
I did notice some table get serve better than other.,negative,negative,True,negative,"[0.5589143633842468, 0.18015553057193756, 0.2609301209449768]",dynasent_r1
My partner and I went down to grab dinner yesterday around 8.,neutral,neutral,True,neutral,"[0.0001653281069593504, 0.9773467183113098, 0.02248796448111534]",dynasent_r1
"Bad Company leaves a bad taste , not only because of its bad-luck timing , but also the staleness of its script .",negative,negative,True,negative,"[0.9922472238540649, 0.006640288978815079, 0.001112423138692975]",sst_local
"When fajitas first came on the scene years ago, they were tasty, spicy and peppery.",positive,positive,True,positive,"[0.000200503011001274, 0.002792797749862075, 0.9970067143440247]",dynasent_r1
I decided I would go back and try them again today thinking they got their act together since the last time.,negative,neutral,False,neutral,"[0.33364439010620117, 0.6177597045898438, 0.048595912754535675]",dynasent_r1
