review,classification,prediction,match,classifier_decision,probabilities,source
Some people just want to watch a well made film in a comfortable auditorium and not deal with hassles. This was a great film.,positive,positive,True,positive,"[0.00047291049850173295, 0.000381914695026353, 0.9991452693939209]",dynasent_r2
"Fast forward to 5:30 on a Saturday night and, wow, I could get it now.",neutral,neutral,True,neutral,"[0.06609673798084259, 0.7445210218429565, 0.1893821507692337]",dynasent_r2
"From the big giant titles of the opening credits to Elmer Bernstein 's perfectly melodic score , Haynes gets just about everything right .",positive,positive,True,positive,"[5.741315476370801e-07, 0.0010080855572596192, 0.9989913105964661]",sst_local
I don't think they clean it at all.,negative,negative,True,negative,"[0.9980289340019226, 0.0016495289746671915, 0.0003214709577150643]",dynasent_r1
I may do more!,positive,neutral,False,neutral,"[0.0003086583747062832, 0.9416261315345764, 0.05806528404355049]",dynasent_r1
"Writer\/director John McKay ignites some charming chemistry between Kate and Jed but , when he veers into sodden melodrama , punctuated by violins , it 's disastrous and Kate 's jealous female friends become downright despicable .",negative,negative,True,negative,"[0.8014619946479797, 0.18125180900096893, 0.017286140471696854]",sst_local
We have been about 3 times and have had fabulous food and wonderful service each time.,positive,positive,True,positive,"[8.211035265048849e-07, 7.260113761731191e-06, 0.9999918937683105]",dynasent_r1
She slid the bag on the counter and said here you go.,neutral,neutral,True,neutral,"[0.00024766402202658355, 0.9787762761116028, 0.020976020023226738]",dynasent_r1
"If you don't want to wait, you can head around the corner on Dundas to Terminal Barber Shop 2.",neutral,neutral,True,neutral,"[0.0035141734406352043, 0.9804941415786743, 0.015991654247045517]",dynasent_r1
"But based on CQ , I 'll certainly be keeping an eye out for his next project .",positive,positive,True,positive,"[0.00015009409980848432, 0.2357127070426941, 0.7641372084617615]",sst_local
This is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,positive,positive,True,positive,"[1.025325673253974e-06, 0.0016594434855505824, 0.9983394145965576]",sst_local
"She then looked at me with a smile and said, ""You can check in after 5:00"".",neutral,neutral,True,neutral,"[0.0005152476951479912, 0.6554364562034607, 0.34404829144477844]",dynasent_r1
"On the surface , it 's a lovers-on-the-run crime flick , but it has a lot in common with Piesiewicz 's and Kieslowski 's earlier work , films like The Double Life of Veronique .",positive,positive,True,neutral,"[0.00039781746454536915, 0.9060555100440979, 0.09354665130376816]",sst_local
This happens every time I am here.,neutral,neutral,True,neutral,"[0.0033574358094483614, 0.9767882823944092, 0.01985424943268299]",dynasent_r1
"Sounds tricky, right?",neutral,neutral,True,neutral,"[0.11338383704423904, 0.8779882788658142, 0.008627871051430702]",dynasent_r1
"Though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",positive,positive,True,positive,"[0.000935373711399734, 0.008998829871416092, 0.9900658130645752]",sst_local
Their voices were raised and customers were all staring at me.,negative,negative,True,negative,"[0.9811190366744995, 0.018222777172923088, 0.0006582472124136984]",dynasent_r1
"Looked at leaking pool valve (I thought valve case was cracked, and determined it was missing a spacer between two small ""O"" Rings.",neutral,neutral,True,neutral,"[0.04805643483996391, 0.9471673965454102, 0.004776185844093561]",dynasent_r1
The dish was surprising,neutral,positive,False,positive,"[0.005662080831825733, 0.0005421075620688498, 0.9937958717346191]",dynasent_r2
"Again, the story is not ended YET!",neutral,neutral,True,neutral,"[0.011796878650784492, 0.8768957257270813, 0.11130741238594055]",dynasent_r1
"We show up, and I explain the situation to our waiter, who brought my husband and I the limited Groupon menu (our friend ordered off the regular menu).",neutral,neutral,True,neutral,"[0.0008832549792714417, 0.9945578575134277, 0.00455887895077467]",dynasent_r1
"I think the first time it was a three star, but the last time was definitely a two--maybe even a one and a half star. they need to improve",negative,negative,True,negative,"[0.9603201746940613, 0.01266409456729889, 0.027015695348381996]",dynasent_r2
"Got there to pick up, said my name, and POOF the bundtinis were ready and boxes up.",positive,positive,True,positive,"[0.000562851841095835, 0.015429996885359287, 0.9840071797370911]",dynasent_r1
Mother was complaining her lazy children but they were preparing birthday cake for her,neutral,negative,False,negative,"[0.48997756838798523, 0.37538567185401917, 0.13463672995567322]",dynasent_r2
I just wish they had a tad more emphasis on food.,negative,negative,True,negative,"[0.9959172606468201, 0.000982531113550067, 0.0031002615578472614]",dynasent_r1
It 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .,positive,positive,True,positive,"[0.010456064715981483, 0.04770129546523094, 0.9418426156044006]",sst_local
"We met on a Monday morning at a local Jewish Community Centery off of Tropicana (this was the last time that they were utilizing this as a pantry, they now have their own facility in North Las Vegas).",neutral,neutral,True,neutral,"[0.0003974976425524801, 0.9953770637512207, 0.004225392825901508]",dynasent_r1
The story bogs down in a mess of purposeless violence .,negative,negative,True,negative,"[0.9677890539169312, 0.03145317733287811, 0.0007577986107207835]",sst_local
You bet .,neutral,neutral,True,neutral,"[0.0004091477021574974, 0.9797433018684387, 0.019847555086016655]",sst_local
He was fantastic at being a mean person.,negative,negative,True,negative,"[0.9865384101867676, 0.010067527182400227, 0.0033941150177270174]",dynasent_r2
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns hold no more surprise than yesterday 's weather report .",negative,negative,True,negative,"[0.4227883517742157, 0.24597156047821045, 0.33124011754989624]",sst_local
John (the dispatch manager?),neutral,neutral,True,neutral,"[0.0005010455497540534, 0.9962784647941589, 0.0032205088064074516]",dynasent_r1
"It risks seeming slow and pretentious , because it thinks the gamble is worth the promise .",negative,neutral,False,positive,"[0.2373533546924591, 0.3465556502342224, 0.4160909652709961]",sst_local
"Still , this thing feels flimsy and ephemeral .",negative,negative,True,negative,"[0.9954752326011658, 0.004195604007691145, 0.00032919974182732403]",sst_local
I think I've had those before elsewhere,neutral,neutral,True,neutral,"[0.0014149658381938934, 0.9935535192489624, 0.005031517241150141]",dynasent_r2
Flaccid drama and exasperatingly slow journey .,negative,negative,True,negative,"[0.8815269470214844, 0.1158725693821907, 0.002600421430543065]",sst_local
Too die for.,positive,positive,True,positive,"[1.773399708326906e-05, 0.0037020074669271708, 0.9962802529335022]",dynasent_r1
This is shrimp prepared like calamari.,neutral,neutral,True,neutral,"[0.0004421377961989492, 0.9961411356925964, 0.0034167845733463764]",dynasent_r1
"If the message seems more facile than the earlier films , the images have such a terrible beauty you may not care .",neutral,positive,False,positive,"[0.05676745995879173, 0.1928625851869583, 0.7503699660301208]",sst_local
The only down side was the waiter smelled a little musty.,negative,negative,True,negative,"[0.9993964433670044, 5.2111321565462276e-05, 0.0005515426164492965]",dynasent_r1
Side dishes are quite pricey.,negative,negative,True,negative,"[0.9971311092376709, 0.002690928289666772, 0.00017790807760320604]",dynasent_r1
"The actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",negative,negative,True,negative,"[0.9719852805137634, 0.027224693447351456, 0.0007900514174252748]",sst_local
I went here today to have my car oil change.,neutral,neutral,True,neutral,"[4.714916940429248e-05, 0.9949186444282532, 0.005034155678004026]",dynasent_r1
A modest pleasure that accomplishes its goals with ease and confidence .,positive,positive,True,positive,"[1.8025259578280384e-06, 0.001066188095137477, 0.9989320635795593]",sst_local
"Somewhere short of Tremors on the modern B-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .",negative,neutral,False,negative,"[0.6083214282989502, 0.34907984733581543, 0.042598702013492584]",sst_local
A charming yet poignant tale of the irrevocable ties that bind .,positive,positive,True,positive,"[2.466269677370292e-07, 0.00520811602473259, 0.9947916269302368]",sst_local
"Everyone knows what the DMV stands for and that fact makes them attract a certain type of staff, especially when it comes to management.",negative,neutral,False,neutral,"[0.08127697557210922, 0.6752063035964966, 0.2435167282819748]",dynasent_r1
Makes me wonder about the food & products.,negative,neutral,False,neutral,"[0.3679496645927429, 0.3796365261077881, 0.252413809299469]",dynasent_r1
The tour guide must have read my face of dissapointment because she then went into the story of how the house was restored.,negative,negative,True,negative,"[0.7922196388244629, 0.2006281614303589, 0.007152242120355368]",dynasent_r1
They charge $4.95 for a simple car wash that's a ridiculous bargain to me (I thought because we're in a desert area... will it cost more?,positive,positive,True,positive,"[0.13179679214954376, 0.011822538450360298, 0.8563806414604187]",dynasent_r2
"As teen movies go , `` Orange County '' is a refreshing change",positive,positive,True,positive,"[1.1068415005865972e-05, 0.003252705791965127, 0.9967362284660339]",sst_local
To be continued...,neutral,neutral,True,neutral,"[0.0005278538446873426, 0.9974290728569031, 0.002043031621724367]",dynasent_r1
Rates an ` E ' for effort -- and a ` B ' for boring .,negative,negative,True,negative,"[0.8063820600509644, 0.17279203236103058, 0.020825883373618126]",sst_local
"I wanted to know what the commotion was about, I ordered a Connecticut Roll, which is warm lobster and Butter, waited promptly 10 minutes to the best amazing perfectly cooked lobster roll!",positive,positive,True,positive,"[0.007723561022430658, 0.00032635583193041384, 0.9919500350952148]",dynasent_r1
"The additional storyline is interesting and entertaining , but it does n't have the same magical quality as the beginning of the story .",neutral,negative,False,negative,"[0.5269516110420227, 0.3755022883415222, 0.09754610061645508]",sst_local
They charged $5 for the supplies and then each lady picked out their own pieces to paint.,neutral,neutral,True,neutral,"[0.0001024202283588238, 0.9868896007537842, 0.013007923029363155]",dynasent_r1
Where can a 30 something go and get carded like they are 21 at 11:30am?,neutral,neutral,True,negative,"[0.6451839208602905, 0.28857195377349854, 0.06624417006969452]",dynasent_r1
Very professional and very CLEAN!!,positive,positive,True,positive,"[5.009421215618204e-07, 1.1300587175355759e-05, 0.9999881982803345]",dynasent_r1
I have had a covered storage for just over a year for my trailer.,neutral,neutral,True,neutral,"[0.0001807243243092671, 0.9822365045547485, 0.01758284866809845]",dynasent_r1
