review,classification,prediction,match,classifier_decision,probabilities,source
Do the sound of sporadic fire alarms at 5 a.m. and the lively discussions of your neighbors through paper-thin walls delight you?,negative,negative,True,negative,"[0.9770646095275879, 0.016909513622522354, 0.0060257981531322]",dynasent_r1
Brought my 90 y.o.,neutral,neutral,True,neutral,"[0.003360065631568432, 0.9828737378120422, 0.01376622635871172]",dynasent_r1
-Bay Area transplant,neutral,neutral,True,neutral,"[0.0012588390382006764, 0.9686300158500671, 0.03011118248105049]",dynasent_r1
I ordered the regular Prime Beef.,neutral,neutral,True,neutral,"[0.0006122015765868127, 0.9758763909339905, 0.023511378094553947]",dynasent_r1
"De Niro looks bored , Murphy recycles Murphy , and you mentally add Showtime to the pile of Hollywood dreck that represents nothing more than the art of the deal .",negative,negative,True,negative,"[0.9762881994247437, 0.023238185793161392, 0.0004735420807264745]",sst_local
Morton's and Fleming's.,neutral,neutral,True,neutral,"[0.003450455842539668, 0.9766148924827576, 0.019934648647904396]",dynasent_r1
"It 's tough , astringent , darkly funny and ... well , it 's also generic , untidy , condescending and mild of impact rather than stunning .",neutral,negative,False,negative,"[0.4605034291744232, 0.3667950928211212, 0.17270146310329437]",sst_local
"However, staff on the phone were pleasant, pizza arrived when they said it would arrive, and delivery guy met me outside the Golden Nugget where I was staying.",positive,positive,True,positive,"[9.812233474804088e-05, 0.00022217814694158733, 0.9996798038482666]",dynasent_r1
Pumpkin sits in a patch somewhere between mirthless Todd Solondzian satire and callow student film .,negative,negative,True,negative,"[0.8232436776161194, 0.1732863485813141, 0.00346996053121984]",sst_local
Here it is...,neutral,neutral,True,neutral,"[0.0008614271646365523, 0.9757410883903503, 0.02339749224483967]",dynasent_r1
"Drawn in by the vibe, we were not planning on falling in love.",positive,positive,True,positive,"[0.0013334822142496705, 0.05443085357546806, 0.944235622882843]",dynasent_r1
"We had the ""Fusion"" choice on the ""Night Out"" menu.",neutral,neutral,True,neutral,"[0.00035121943801641464, 0.9760717153549194, 0.023577144369482994]",dynasent_r1
"I don't write reviews, but was really compelled to because of our experience with Chopstix last night.",neutral,neutral,True,neutral,"[0.00036436464870348573, 0.9599094986915588, 0.03972610831260681]",dynasent_r1
"Based on a David Leavitt story , the film shares that writer 's usual blend of observant cleverness , too-facile coincidence and slightly noxious preciousness .",negative,neutral,False,neutral,"[0.12778915464878082, 0.710439145565033, 0.1617717295885086]",sst_local
2 words and 2 words only: CRISPY TOFU.,positive,neutral,False,neutral,"[0.0009112113039009273, 0.6881786584854126, 0.3109101355075836]",dynasent_r1
"A mix of velocity and idiocy , this ruinous remake lacks the brawn -- and the brains -- of the 1970s original .",negative,negative,True,negative,"[0.9923853874206543, 0.007307885214686394, 0.00030672745197080076]",sst_local
"A splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience .",positive,positive,True,positive,"[7.723134331172332e-05, 0.00012105586210964248, 0.9998016953468323]",sst_local
But director Danny DeVito and screenwriter Adam Resnick -LRB- remember Cabin Boy ? -RRB-,neutral,neutral,True,neutral,"[0.01903786137700081, 0.9151765704154968, 0.06578554958105087]",sst_local
Unfortunately for me it was a bad alternator.,negative,negative,True,negative,"[0.9976576566696167, 0.0015600536717101932, 0.0007823240011930466]",dynasent_r1
"It 's the kind of movie that ends up festooning U.S. art house screens for no reason other than the fact that it 's in French -LRB- well , mostly -RRB- with English subtitles and is magically ` significant ' because of that .",negative,negative,True,negative,"[0.8799047470092773, 0.11788881570100784, 0.002206451492384076]",sst_local
I was so Mad!,negative,negative,True,negative,"[0.9962624907493591, 0.0012555932626128197, 0.002481900854036212]",dynasent_r1
"Two other tables were sat before we were sat, we came in first.",negative,negative,True,negative,"[0.5695576667785645, 0.4084348976612091, 0.022007416933774948]",dynasent_r2
If you are looking for a great wine selection or cheese plates them this is not your place.,negative,negative,True,negative,"[0.9985951781272888, 0.00020798896730411798, 0.001196825411170721]",dynasent_r1
"Up your game,  staff at this location.",negative,negative,True,negative,"[0.9950717091560364, 0.0021336872596293688, 0.002794593572616577]",dynasent_r1
Even the oldest unveiled Dill Pickle...take that one for a test drive!,neutral,positive,False,positive,"[0.18582724034786224, 0.22707335650920868, 0.5870994329452515]",dynasent_r2
"She was awesome, personally oversaw the treason from beginning to end.",positive,positive,True,positive,"[0.08837544173002243, 0.019535258412361145, 0.8920893669128418]",dynasent_r1
I had ordered seared Foie gras and Coquille St. Jacques.,neutral,neutral,True,neutral,"[0.0003996805171482265, 0.9758265614509583, 0.02377372235059738]",dynasent_r1
This is pretty dicey material .,negative,negative,True,negative,"[0.6906510591506958, 0.3019039034843445, 0.00744505925104022]",sst_local
She also sold him fries without asking me.,negative,negative,True,negative,"[0.9951908588409424, 0.0008330988930538297, 0.003976140171289444]",dynasent_r1
"With Danilo Donati 's witty designs and Dante Spinotti 's luscious cinematography , this might have made a decent children 's movie -- if only Benigni had n't insisted on casting himself in the title role .",positive,negative,False,negative,"[0.4989355206489563, 0.2908041179180145, 0.21026036143302917]",sst_local
"De Niro and McDormand give solid performances , but their screen time is sabotaged by the story 's inability to create interest .",positive,negative,False,negative,"[0.7191250324249268, 0.27755898237228394, 0.003315951908007264]",sst_local
The Chef's selection of deserts however was good.,positive,positive,True,positive,"[0.0008650916861370206, 4.269004784873687e-05, 0.9990922212600708]",dynasent_r1
"I have to say, I also couldn't believe their patience with some of the customers when I was there.",positive,positive,True,positive,"[0.20823296904563904, 0.01653204672038555, 0.7752349972724915]",dynasent_r1
"The movie is full of fine performances , led by Josef Bierbichler as Brecht and Monica Bleibtreu as Helene Weigel , his wife .",positive,positive,True,positive,"[0.00025406983331777155, 0.015216375701129436, 0.9845294952392578]",sst_local
The wait wasn't long at all and they were quite busy.,positive,positive,True,positive,"[0.0018805952277034521, 0.002776909852400422, 0.9953426122665405]",dynasent_r1
Try the tofu.,positive,positive,True,positive,"[0.0025777299888432026, 0.19181127846240997, 0.8056109547615051]",dynasent_r1
Came here a couple times thought it was decent.,positive,positive,True,positive,"[0.00020921792020089924, 0.00013641596888191998, 0.9996542930603027]",dynasent_r1
Sheridan ... smoothes over sources of conflict that could have lent the film a bit more depth .,neutral,negative,False,negative,"[0.8296962976455688, 0.16730090975761414, 0.003002772107720375]",sst_local
A work of astonishing delicacy and force .,positive,positive,True,positive,"[5.3039140766486526e-05, 0.001012574415653944, 0.9989344477653503]",sst_local
"A highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . .",positive,positive,True,positive,"[2.6642754164640792e-05, 0.000289933814201504, 0.9996833801269531]",sst_local
Credibility sinks into a mire of sentiment .,negative,negative,True,negative,"[0.9414103031158447, 0.057609375566244125, 0.0009802537970244884]",sst_local
and the nail polish started coming of right away.,negative,negative,True,negative,"[0.9644336104393005, 0.02401386946439743, 0.011552439071238041]",dynasent_r1
The physical space is quite small.,negative,neutral,False,negative,"[0.9842281341552734, 0.015021118335425854, 0.00075073930202052]",dynasent_r1
"Also, it would have been nice to know that hot dogs would come charred (which I ordered for kids), given the lack of a kids menu (unless there was one I missed).",negative,negative,True,negative,"[0.9911371469497681, 0.007930714637041092, 0.0009320941753685474]",dynasent_r1
"Their food had always been tasty, plentiful and consistent.",positive,positive,True,positive,"[4.8141228035092354e-05, 9.64953942457214e-05, 0.9998552799224854]",dynasent_r1
-There aren't that many tables here.,negative,neutral,False,neutral,"[0.38889309763908386, 0.5775394439697266, 0.033567436039447784]",dynasent_r1
This place is way better!,positive,positive,True,positive,"[0.0016512455185875297, 4.5638222218258306e-05, 0.9983031749725342]",dynasent_r1
"In addition, I requested to add tuna sashimi.",positive,neutral,False,neutral,"[0.000548809883184731, 0.9709860682487488, 0.02846507541835308]",dynasent_r1
"Thanks my whole review, fuck you yelp for not letting me post it because it's too short.",negative,negative,True,negative,"[0.9620321989059448, 0.01736399158835411, 0.02060382254421711]",dynasent_r1
Has something to say ... but it is a statement and issue worthy of a much more thoughtfulness and insight than a melodramatic and wholly predictable thriller .,neutral,negative,False,negative,"[0.5476123690605164, 0.4281170070171356, 0.024270597845315933]",sst_local
"I doubt anyone will remember the picture by the time Christmas really rolls around , but maybe it 'll be on video by then .",negative,neutral,False,neutral,"[0.10576705634593964, 0.8399297595024109, 0.05430319905281067]",sst_local
Came by for a second opinion when AZ Major Appliance Repair accused us of abusing our microwave handle.,negative,neutral,False,neutral,"[0.03919798508286476, 0.9393602013587952, 0.021441800519824028]",dynasent_r1
There was time on that second round to see the subtleties of Ramsay 's portrait of grief .,neutral,positive,False,positive,"[0.0022969157434999943, 0.11377423256635666, 0.8839288949966431]",sst_local
This time I chose the lava shell massage.,neutral,neutral,True,neutral,"[0.0004372657276690006, 0.9698736667633057, 0.029689017683267593]",dynasent_r1
A model of what films like this should be like .,positive,positive,True,positive,"[0.001039297552779317, 0.03283282741904259, 0.966127872467041]",sst_local
"If there were 10 stars, ShinBay would get them all.",positive,positive,True,positive,"[0.0038148974999785423, 0.0016627419972792268, 0.9945223331451416]",dynasent_r1
"Having lived in Minnesota, home of Caribou Coffee, I find the burnt coffee of Starbucks disgusting.",negative,negative,True,negative,"[0.9971773624420166, 0.0005126226460561156, 0.002310034818947315]",dynasent_r1
"I'm a foreign student from China, and sometimes I have to look up the words on dictionary.",neutral,neutral,True,neutral,"[0.01909005641937256, 0.9710049629211426, 0.009905029088258743]",dynasent_r1
The service isn't bad.,positive,neutral,False,positive,"[0.00025254194042645395, 0.0041148727759718895, 0.9956325888633728]",dynasent_r1
I personally wouldn't order the drinks again if I were back.,negative,negative,True,negative,"[0.9989816546440125, 0.0002700918121263385, 0.0007482400978915393]",dynasent_r1
